customer_id,last_purchase,frequency,monetary,recency,R_score,F_score,M_score,RFM_score,RFM_total,segment
CUST_01153,2024-06-22,9,3243.2,192,1,2,2,122,5,Endormis
CUST_01154,2024-10-02,8,5093.13,90,2,2,3,223,7,Endormis
CUST_01155,2024-11-10,9,7130.06,51,3,2,5,325,10,Occasionnels
CUST_01156,2024-11-01,18,10237.78,60,3,5,5,355,13,Fidèles
CUST_01157,2024-10-20,12,10216.619999999999,72,3,4,5,345,12,Fidèles
CUST_01158,2024-08-26,11,5015.93,127,2,4,3,243,9,Fidèles
CUST_01159,2024-12-11,12,5655.51,20,5,4,4,544,13,Champions
CUST_01160,2024-12-03,8,1694.45,28,4,2,1,421,7,Nouveaux prometteurs
CUST_01161,2024-12-30,11,6329.22,1,5,4,4,544,13,Champions
CUST_01162,2024-07-01,13,4874.84,183,1,5,3,153,9,Fidèles
CUST_01163,2024-09-26,7,3444.43,96,2,1,2,212,5,Endormis
CUST_01164,2024-10-21,16,8517.75,71,3,5,5,355,13,Fidèles
CUST_01165,2024-08-31,9,6654.17,122,2,2,4,224,8,Endormis
CUST_01166,2024-08-29,8,2177.47,124,2,2,1,221,5,Endormis
CUST_01167,2024-12-26,11,5486.11,5,5,4,4,544,13,Champions
CUST_01168,2024-11-10,10,6636.61,51,3,3,4,334,10,Moyens
CUST_01169,2024-11-15,10,3619.02,46,4,3,2,432,9,Moyens
CUST_01170,2024-10-25,8,5772.21,67,3,2,4,324,9,Occasionnels
CUST_01171,2024-08-24,8,5837.32,129,1,2,4,124,7,Endormis
CUST_01172,2024-10-19,7,4845.54,73,3,1,3,313,7,Occasionnels
CUST_01173,2024-11-26,13,7451.61,35,4,5,5,455,14,Champions
CUST_01174,2024-10-23,14,6115.03,69,3,5,4,354,12,Fidèles
CUST_01175,2024-12-15,7,6223.08,16,5,1,4,514,10,Nouveaux prometteurs
CUST_01176,2024-12-05,5,3545.9900000000002,26,4,1,2,412,7,Nouveaux prometteurs
CUST_01177,2024-11-05,9,5755.639999999999,56,3,2,4,324,9,Occasionnels
CUST_01178,2024-11-30,17,7077.9800000000005,31,4,5,5,455,14,Champions
CUST_01179,2023-12-09,4,1806.31,388,1,1,1,111,3,Endormis
CUST_01180,2024-12-18,11,8166.3099999999995,13,5,4,5,545,14,Champions
CUST_01181,2024-08-23,7,2655.57,130,1,1,1,111,3,Endormis
CUST_01182,2024-11-15,16,10197.67,46,4,5,5,455,14,Champions
CUST_01183,2024-07-04,6,4831.7,180,1,1,3,113,5,Endormis
CUST_01184,2024-10-10,12,4290.12,82,2,4,3,243,9,Fidèles
CUST_01185,2024-12-04,11,6819.0199999999995,27,4,4,4,444,12,Champions
CUST_01186,2024-12-23,10,7887.280000000001,8,5,3,5,535,13,Moyens
CUST_01187,2024-11-21,11,7186.81,40,4,4,5,445,13,Champions
CUST_01188,2024-11-26,7,2000.96,35,4,1,1,411,6,Nouveaux prometteurs
CUST_01189,2024-08-26,10,5727.53,127,2,3,4,234,9,À risque
CUST_01190,2024-11-07,6,2373.04,54,3,1,1,311,5,Occasionnels
CUST_01191,2024-11-26,12,6564.26,35,4,4,4,444,12,Champions
CUST_01192,2024-10-31,6,2494.69,61,3,1,1,311,5,Occasionnels
CUST_01193,2024-09-18,5,2777.3900000000003,104,2,1,1,211,4,Endormis
CUST_01194,2024-07-04,9,3775.85,180,1,2,2,122,5,Endormis
CUST_01195,2024-11-29,5,2801.27,32,4,1,1,411,6,Nouveaux prometteurs
CUST_01196,2024-08-22,10,4810.24,131,1,3,3,133,7,À risque
CUST_01197,2024-11-18,10,4273.01,43,4,3,3,433,10,Moyens
CUST_01198,2024-11-13,10,3871.12,48,4,3,2,432,9,Moyens
CUST_01199,2024-09-04,7,6489.81,118,2,1,4,214,7,Endormis
CUST_01200,2024-10-13,15,5180.71,79,3,5,3,353,11,Fidèles
CUST_01201,2024-03-24,10,3830.9,282,1,3,2,132,6,Moyens
CUST_01202,2024-12-15,15,7934.54,16,5,5,5,555,15,Champions
CUST_01203,2024-12-21,12,4500.29,10,5,4,3,543,12,Fidèles
CUST_01204,2024-11-11,17,7136.82,50,4,5,5,455,14,Champions
CUST_01205,2024-08-05,6,3274.38,148,1,1,2,112,4,Endormis
CUST_01206,2024-12-21,4,850.3,10,5,1,1,511,7,Nouveaux prometteurs
CUST_01207,2024-12-28,14,5394.71,3,5,5,3,553,13,Fidèles
CUST_01208,2024-11-10,6,2396.25,51,3,1,1,311,5,Occasionnels
CUST_01209,2024-11-11,10,5229.65,50,4,3,3,433,10,Moyens
CUST_01210,2024-09-27,11,6166.280000000001,95,2,4,4,244,10,Fidèles
CUST_01211,2024-10-02,10,6349.780000000001,90,2,3,4,234,9,À risque
CUST_01212,2024-12-07,10,2632.03,24,4,3,1,431,8,Moyens
CUST_01213,2024-11-30,10,3239.9,31,4,3,2,432,9,Moyens
CUST_01214,2024-10-24,13,6493.51,68,3,5,4,354,12,Fidèles
CUST_01215,2024-12-30,10,4716.13,1,5,3,3,533,11,Moyens
CUST_01216,2024-12-05,13,7223.48,26,4,5,5,455,14,Champions
CUST_01217,2024-10-19,11,3955.52,73,3,4,2,342,9,Fidèles
CUST_01218,2024-12-07,15,6022.0199999999995,24,4,5,4,454,13,Champions
CUST_01219,2024-10-31,7,3145.84,61,3,1,2,312,6,Occasionnels
CUST_01220,2024-12-16,7,3087.95,15,5,1,2,512,8,Nouveaux prometteurs
CUST_01221,2024-10-08,9,2396.84,84,2,2,1,221,5,Endormis
CUST_01222,2024-10-29,8,2186.6400000000003,63,3,2,1,321,6,Occasionnels
CUST_01223,2024-03-15,9,2922.5,291,1,2,1,121,4,Endormis
CUST_01224,2024-08-31,5,1416.45,122,2,1,1,211,4,Endormis
CUST_01225,2024-11-02,12,5252.09,59,3,4,3,343,10,Fidèles
CUST_01226,2024-11-03,8,5779.280000000001,58,3,2,4,324,9,Occasionnels
CUST_01227,2024-12-05,15,8275.789999999999,26,4,5,5,455,14,Champions
CUST_01228,2024-09-20,10,8621.73,102,2,3,5,235,10,À risque
CUST_01229,2024-11-27,12,9160.56,34,4,4,5,445,13,Champions
CUST_01230,2024-10-17,14,4831.8,75,3,5,3,353,11,Fidèles
CUST_01231,2024-06-28,6,5580.41,186,1,1,4,114,6,Endormis
CUST_01232,2024-09-10,14,5331.03,112,2,5,3,253,10,Fidèles
CUST_01233,2024-10-14,14,9483.8,78,3,5,5,355,13,Fidèles
CUST_01234,2024-11-25,5,2985.03,36,4,1,1,411,6,Nouveaux prometteurs
CUST_01235,2024-10-29,7,2091.04,63,3,1,1,311,5,Occasionnels
CUST_01236,2024-12-18,12,4968.17,13,5,4,3,543,12,Fidèles
CUST_01237,2024-06-23,7,3286.06,191,1,1,2,112,4,Endormis
CUST_01238,2024-10-13,12,6489.43,79,3,4,4,344,11,Fidèles
CUST_01239,2024-11-24,13,4245.25,37,4,5,3,453,12,Fidèles
CUST_01240,2024-12-14,10,5452.36,17,5,3,4,534,12,Moyens
CUST_01241,2024-12-21,8,3311.4900000000002,10,5,2,2,522,9,Nouveaux prometteurs
CUST_01242,2024-12-12,11,5599.9,19,5,4,4,544,13,Champions
CUST_01243,2024-10-10,14,6842.57,82,2,5,4,254,11,Fidèles
CUST_01244,2024-11-17,12,3550.04,44,4,4,2,442,10,Fidèles
CUST_01245,2024-08-26,13,6742.21,127,2,5,4,254,11,Fidèles
CUST_01246,2024-12-23,13,5414.900000000001,8,5,5,3,553,13,Fidèles
CUST_01247,2024-10-06,6,1476.12,86,2,1,1,211,4,Endormis
CUST_01248,2024-06-09,7,3210.1600000000003,205,1,1,2,112,4,Endormis
CUST_01249,2024-11-10,11,6797.0199999999995,51,3,4,4,344,11,Fidèles
CUST_01250,2024-10-29,7,1979.27,63,3,1,1,311,5,Occasionnels
CUST_01251,2024-09-27,14,6703.37,95,2,5,4,254,11,Fidèles
CUST_01252,2024-10-30,2,98.11,62,3,1,1,311,5,Occasionnels
CUST_01253,2024-09-28,10,5098.98,94,2,3,3,233,8,À risque
CUST_01254,2024-12-07,5,1460.12,24,4,1,1,411,6,Nouveaux prometteurs
CUST_01255,2024-11-11,18,7866.62,50,4,5,5,455,14,Champions
CUST_01256,2024-09-16,8,2647.5,106,2,2,1,221,5,Endormis
CUST_01257,2024-12-24,13,8666.53,7,5,5,5,555,15,Champions
CUST_01258,2024-04-06,12,5505.54,269,1,4,4,144,9,Fidèles
CUST_01259,2024-08-07,9,4371.39,146,1,2,3,123,6,Endormis
CUST_01260,2024-11-14,6,3370.83,47,4,1,2,412,7,Nouveaux prometteurs
CUST_01261,2024-12-20,13,5320.05,11,5,5,3,553,13,Fidèles
CUST_01262,2024-12-28,6,2320.31,3,5,1,1,511,7,Nouveaux prometteurs
CUST_01263,2024-10-11,8,5454.4400000000005,81,3,2,4,324,9,Occasionnels
CUST_01264,2024-10-17,13,4465.08,75,3,5,3,353,11,Fidèles
CUST_01265,2024-09-05,6,1246.55,117,2,1,1,211,4,Endormis
CUST_01266,2024-11-04,7,2655.61,57,3,1,1,311,5,Occasionnels
CUST_01267,2024-09-24,7,4103.37,98,2,1,2,212,5,Endormis
CUST_01268,2024-12-01,13,4578.13,30,4,5,3,453,12,Fidèles
CUST_01269,2024-10-12,13,6683.51,80,3,5,4,354,12,Fidèles
CUST_01270,2024-12-23,12,4655.33,8,5,4,3,543,12,Fidèles
CUST_01271,2023-05-17,2,890.52,594,1,1,1,111,3,Endormis
CUST_01272,2024-08-12,10,9330.220000000001,141,1,3,5,135,9,À risque
CUST_01273,2024-10-26,8,6455.03,66,3,2,4,324,9,Occasionnels
CUST_01274,2024-11-03,7,1219.61,58,3,1,1,311,5,Occasionnels
CUST_01275,2024-10-22,12,7755.12,70,3,4,5,345,12,Fidèles
CUST_01276,2024-11-20,10,5442.27,41,4,3,3,433,10,Moyens
CUST_01277,2024-09-20,11,4557.64,102,2,4,3,243,9,Fidèles
CUST_01278,2024-09-19,6,3076.38,103,2,1,2,212,5,Endormis
CUST_01279,2024-07-18,9,5592.12,166,1,2,4,124,7,Endormis
CUST_01280,2024-08-04,6,1818.06,149,1,1,1,111,3,Endormis
CUST_01281,2024-10-26,9,5154.4,66,3,2,3,323,8,Occasionnels
CUST_01282,2024-08-11,10,3740.57,142,1,3,2,132,6,Moyens
CUST_01283,2024-08-09,13,5239.71,144,1,5,3,153,9,Fidèles
CUST_01284,2024-10-12,14,8241.0,80,3,5,5,355,13,Fidèles
CUST_01285,2024-09-04,10,3547.86,118,2,3,2,232,7,Moyens
CUST_01286,2023-09-18,8,3082.9900000000002,470,1,2,2,122,5,Endormis
CUST_01287,2024-12-04,10,5306.98,27,4,3,3,433,10,Moyens
CUST_01288,2024-11-26,12,6893.06,35,4,4,4,444,12,Champions
CUST_01289,2024-11-13,5,1602.78,48,4,1,1,411,6,Nouveaux prometteurs
CUST_01290,2024-07-05,7,4697.86,179,1,1,3,113,5,Endormis
CUST_01291,2024-10-23,13,4791.03,69,3,5,3,353,11,Fidèles
CUST_01292,2024-09-28,14,8093.53,94,2,5,5,255,12,Fidèles
CUST_01293,2024-09-17,6,1046.99,105,2,1,1,211,4,Endormis
CUST_01294,2024-11-24,11,6575.17,37,4,4,4,444,12,Champions
CUST_01295,2024-10-26,10,5119.47,66,3,3,3,333,9,Moyens
CUST_01296,2024-12-19,13,7353.299999999999,12,5,5,5,555,15,Champions
CUST_01297,2024-12-29,9,4093.4300000000003,2,5,2,2,522,9,Nouveaux prometteurs
CUST_01298,2024-10-27,5,2972.0499999999997,65,3,1,1,311,5,Occasionnels
CUST_01299,2024-10-20,10,1997.24,72,3,3,1,331,7,Moyens
CUST_01300,2024-11-23,7,7650.58,38,4,1,5,415,10,Nouveaux prometteurs
CUST_01301,2024-09-26,4,1419.9,96,2,1,1,211,4,Endormis
CUST_01302,2024-02-25,6,2535.15,310,1,1,1,111,3,Endormis
CUST_01303,2024-12-01,11,7865.02,30,4,4,5,445,13,Champions
CUST_01304,2024-12-31,9,5619.6,0,5,2,4,524,11,Nouveaux prometteurs
CUST_01305,2024-10-03,5,2552.11,89,2,1,1,211,4,Endormis
CUST_01306,2024-08-05,8,3784.91,148,1,2,2,122,5,Endormis
CUST_01307,2024-12-14,5,2462.87,17,5,1,1,511,7,Nouveaux prometteurs
CUST_01308,2024-12-15,17,11512.32,16,5,5,5,555,15,Champions
CUST_01309,2024-12-07,11,6055.81,24,4,4,4,444,12,Champions
CUST_01310,2024-09-04,10,5546.21,118,2,3,4,234,9,À risque
CUST_01311,2024-11-26,11,6121.21,35,4,4,4,444,12,Champions
CUST_01312,2024-12-30,11,2706.22,1,5,4,1,541,10,Fidèles
CUST_01313,2024-08-11,8,5769.04,142,1,2,4,124,7,Endormis
CUST_01314,2024-08-30,11,5293.62,123,2,4,3,243,9,Fidèles
CUST_01315,2024-10-09,13,5607.3,83,2,5,4,254,11,Fidèles
CUST_01316,2024-12-15,5,2147.48,16,5,1,1,511,7,Nouveaux prometteurs
CUST_01317,2024-10-25,12,6018.86,67,3,4,4,344,11,Fidèles
CUST_01318,2024-12-20,10,4312.93,11,5,3,3,533,11,Moyens
CUST_01319,2024-12-26,4,1219.5,5,5,1,1,511,7,Nouveaux prometteurs
CUST_01320,2024-09-20,12,11219.95,102,2,4,5,245,11,Fidèles
CUST_01321,2024-12-02,15,5768.28,29,4,5,4,454,13,Champions
CUST_01322,2024-02-26,6,3447.4900000000002,309,1,1,2,112,4,Endormis
CUST_01323,2024-12-21,12,4459.14,10,5,4,3,543,12,Fidèles
CUST_01324,2024-10-30,12,3745.2599999999998,62,3,4,2,342,9,Fidèles
CUST_01325,2024-09-08,10,2702.0,114,2,3,1,231,6,Moyens
CUST_01326,2024-09-24,8,4716.0,98,2,2,3,223,7,Endormis
CUST_01327,2024-09-14,11,4409.11,108,2,4,3,243,9,Fidèles
CUST_01328,2024-08-04,11,5994.82,149,1,4,4,144,9,Fidèles
CUST_01329,2024-10-16,21,9754.82,76,3,5,5,355,13,Fidèles
CUST_01330,2024-12-24,8,3808.7000000000003,7,5,2,2,522,9,Nouveaux prometteurs
CUST_01331,2024-12-15,3,578.6999999999999,16,5,1,1,511,7,Nouveaux prometteurs
CUST_01332,2024-10-07,12,6208.15,85,2,4,4,244,10,Fidèles
CUST_01333,2024-11-16,5,4948.76,45,4,1,3,413,8,Nouveaux prometteurs
CUST_01334,2024-09-07,9,3260.45,115,2,2,2,222,6,Endormis
CUST_01335,2024-11-08,8,3426.09,53,3,2,2,322,7,Occasionnels
CUST_01336,2024-08-07,10,5994.78,146,1,3,4,134,8,À risque
CUST_01337,2024-11-03,16,6127.200000000001,58,3,5,4,354,12,Fidèles
CUST_01338,2024-11-13,8,2767.79,48,4,2,1,421,7,Nouveaux prometteurs
CUST_01339,2024-11-03,10,5889.9400000000005,58,3,3,4,334,10,Moyens
CUST_01340,2024-11-27,13,10315.32,34,4,5,5,455,14,Champions
CUST_01341,2024-08-02,11,5381.4400000000005,151,1,4,3,143,8,Fidèles
CUST_01342,2024-12-17,12,9420.92,14,5,4,5,545,14,Champions
CUST_01343,2024-05-21,7,2849.73,224,1,1,1,111,3,Endormis
CUST_01344,2024-10-03,12,8398.46,89,2,4,5,245,11,Fidèles
CUST_01345,2024-10-17,9,4022.24,75,3,2,2,322,7,Occasionnels
CUST_01346,2024-10-29,13,4631.07,63,3,5,3,353,11,Fidèles
CUST_01347,2024-12-31,14,10962.8,0,5,5,5,555,15,Champions
CUST_01348,2024-12-05,12,5397.49,26,4,4,3,443,11,Fidèles
CUST_01349,2024-12-25,13,3911.26,6,5,5,2,552,12,Fidèles
CUST_01350,2024-06-27,4,808.19,187,1,1,1,111,3,Endormis
CUST_01351,2024-09-07,9,3913.22,115,2,2,2,222,6,Endormis
CUST_01352,2024-10-27,17,9886.98,65,3,5,5,355,13,Fidèles
CUST_01353,2024-10-14,15,7424.82,78,3,5,5,355,13,Fidèles
CUST_01354,2024-11-30,15,8506.8,31,4,5,5,455,14,Champions
CUST_01355,2024-11-29,9,3551.6,32,4,2,2,422,8,Nouveaux prometteurs
CUST_01356,2024-12-16,11,2937.77,15,5,4,1,541,10,Fidèles
CUST_01357,2024-08-28,3,1509.08,125,2,1,1,211,4,Endormis
CUST_01358,2024-05-16,9,5567.49,229,1,2,4,124,7,Endormis
CUST_01359,2024-10-24,13,6463.93,68,3,5,4,354,12,Fidèles
CUST_01360,2024-11-04,8,4938.98,57,3,2,3,323,8,Occasionnels
CUST_01361,2024-12-30,6,3905.83,1,5,1,2,512,8,Nouveaux prometteurs
CUST_01362,2024-10-16,7,1608.31,76,3,1,1,311,5,Occasionnels
CUST_01363,2024-03-02,10,7151.19,304,1,3,5,135,9,À risque
CUST_01364,2024-12-04,9,8810.6,27,4,2,5,425,11,Nouveaux prometteurs
CUST_01365,2024-09-11,13,5241.72,111,2,5,3,253,10,Fidèles
CUST_01366,2024-11-02,11,4519.3099999999995,59,3,4,3,343,10,Fidèles
CUST_01367,2024-09-28,12,11188.59,94,2,4,5,245,11,Fidèles
CUST_01368,2024-12-19,13,5379.47,12,5,5,3,553,13,Fidèles
CUST_01369,2024-12-28,8,3917.06,3,5,2,2,522,9,Nouveaux prometteurs
CUST_01370,2024-09-24,5,3741.13,98,2,1,2,212,5,Endormis
CUST_01371,2024-06-21,4,1010.56,193,1,1,1,111,3,Endormis
CUST_01372,2024-11-18,8,3537.27,43,4,2,2,422,8,Nouveaux prometteurs
CUST_01373,2024-10-19,12,5516.35,73,3,4,4,344,11,Fidèles
CUST_01374,2024-12-29,10,7852.21,2,5,3,5,535,13,Moyens
CUST_01375,2024-12-31,11,8074.200000000001,0,5,4,5,545,14,Champions
CUST_01376,2024-12-27,16,5997.8,4,5,5,4,554,14,Champions
CUST_01377,2024-09-11,26,12756.6,111,2,5,5,255,12,Fidèles
CUST_01378,2024-12-08,12,7803.6,23,4,4,5,445,13,Champions
CUST_01379,2024-12-24,12,5831.93,7,5,4,4,544,13,Champions
CUST_01380,2024-11-28,11,2786.38,33,4,4,1,441,9,Fidèles
CUST_01381,2024-10-09,7,3166.1,83,2,1,2,212,5,Endormis
CUST_01382,2024-10-31,14,5739.28,61,3,5,4,354,12,Fidèles
CUST_01383,2024-12-18,7,7611.969999999999,13,5,1,5,515,11,Nouveaux prometteurs
CUST_01384,2024-07-31,17,12785.74,153,1,5,5,155,11,Fidèles
CUST_01385,2024-12-26,6,2038.81,5,5,1,1,511,7,Nouveaux prometteurs
CUST_01386,2024-12-31,4,1351.46,0,5,1,1,511,7,Nouveaux prometteurs
CUST_01387,2024-12-11,10,5304.58,20,5,3,3,533,11,Moyens
CUST_01388,2024-11-25,14,8731.74,36,4,5,5,455,14,Champions
CUST_01389,2024-11-08,13,8590.02,53,3,5,5,355,13,Fidèles
CUST_01390,2024-12-21,20,8602.15,10,5,5,5,555,15,Champions
CUST_01391,2024-11-02,13,6247.2,59,3,5,4,354,12,Fidèles
CUST_01392,2024-07-17,9,4405.07,167,1,2,3,123,6,Endormis
CUST_01393,2024-11-22,7,5232.92,39,4,1,3,413,8,Nouveaux prometteurs
CUST_01394,2024-11-13,7,3060.5299999999997,48,4,1,1,411,6,Nouveaux prometteurs
CUST_01395,2024-08-06,8,8199.71,147,1,2,5,125,8,Endormis
CUST_01396,2024-11-28,12,8334.79,33,4,4,5,445,13,Champions
CUST_01397,2024-10-01,10,11769.45,91,2,3,5,235,10,À risque
CUST_01398,2024-10-12,15,4871.52,80,3,5,3,353,11,Fidèles
CUST_01399,2024-10-10,15,4922.0599999999995,82,2,5,3,253,10,Fidèles
CUST_01400,2024-11-26,12,10390.08,35,4,4,5,445,13,Champions
CUST_01401,2024-04-22,6,1100.4,253,1,1,1,111,3,Endormis
CUST_01402,2024-07-12,12,9293.32,172,1,4,5,145,10,Fidèles
CUST_01403,2024-10-05,10,5664.12,87,2,3,4,234,9,À risque
CUST_01404,2024-08-05,2,889.3499999999999,148,1,1,1,111,3,Endormis
CUST_01405,2024-11-06,15,9652.84,55,3,5,5,355,13,Fidèles
CUST_01406,2024-10-27,10,4961.3,65,3,3,3,333,9,Moyens
CUST_01407,2024-07-23,5,2225.07,161,1,1,1,111,3,Endormis
CUST_01408,2024-08-06,9,5741.839999999999,147,1,2,4,124,7,Endormis
CUST_01409,2024-09-26,11,5863.65,96,2,4,4,244,10,Fidèles
CUST_01410,2024-10-03,6,1542.85,89,2,1,1,211,4,Endormis
CUST_01411,2024-08-13,8,5193.29,140,1,2,3,123,6,Endormis
CUST_01412,2024-07-26,12,5251.07,158,1,4,3,143,8,Fidèles
CUST_01413,2024-11-01,10,5592.66,60,3,3,4,334,10,Moyens
CUST_01414,2024-10-22,12,5010.76,70,3,4,3,343,10,Fidèles
CUST_01415,2024-12-20,14,5245.69,11,5,5,3,553,13,Fidèles
CUST_01416,2024-12-02,14,10879.16,29,4,5,5,455,14,Champions
CUST_01417,2024-12-24,7,1698.37,7,5,1,1,511,7,Nouveaux prometteurs
CUST_01418,2024-11-22,9,5255.69,39,4,2,3,423,9,Nouveaux prometteurs
CUST_01419,2024-10-29,8,4421.77,63,3,2,3,323,8,Occasionnels
CUST_01420,2024-12-12,8,6983.3,19,5,2,4,524,11,Nouveaux prometteurs
CUST_01421,2024-11-01,12,6442.95,60,3,4,4,344,11,Fidèles
CUST_01422,2024-10-11,10,3581.54,81,3,3,2,332,8,Moyens
CUST_01423,2024-10-04,13,7836.71,88,2,5,5,255,12,Fidèles
CUST_01424,2024-12-20,11,5398.05,11,5,4,3,543,12,Fidèles
CUST_01425,2024-05-26,8,2931.82,219,1,2,1,121,4,Endormis
CUST_01426,2024-12-31,8,2968.27,0,5,2,1,521,8,Nouveaux prometteurs
CUST_01427,2024-12-05,8,4465.05,26,4,2,3,423,9,Nouveaux prometteurs
CUST_01428,2024-09-01,9,4994.55,121,2,2,3,223,7,Endormis
CUST_01429,2024-11-26,10,7520.92,35,4,3,5,435,12,Moyens
CUST_01430,2024-07-20,11,3712.9,164,1,4,2,142,7,Fidèles
CUST_01431,2024-11-17,15,8381.869999999999,44,4,5,5,455,14,Champions
CUST_01432,2024-08-13,6,2753.33,140,1,1,1,111,3,Endormis
CUST_01433,2024-12-02,6,2669.47,29,4,1,1,411,6,Nouveaux prometteurs
CUST_01434,2024-11-08,13,3487.08,53,3,5,2,352,10,Fidèles
CUST_01435,2024-08-02,9,4633.86,151,1,2,3,123,6,Endormis
CUST_01436,2024-10-24,10,3643.06,68,3,3,2,332,8,Moyens
CUST_01437,2024-11-24,10,4820.72,37,4,3,3,433,10,Moyens
CUST_01438,2024-11-21,11,4514.599999999999,40,4,4,3,443,11,Fidèles
CUST_01439,2024-08-04,9,2631.14,149,1,2,1,121,4,Endormis
CUST_01440,2024-07-30,15,6064.4400000000005,154,1,5,4,154,10,Fidèles
CUST_01441,2024-08-14,9,8545.27,139,1,2,5,125,8,Endormis
CUST_01442,2024-12-06,8,3101.2799999999997,25,4,2,2,422,8,Nouveaux prometteurs
CUST_01443,2024-12-13,15,6333.72,18,5,5,4,554,14,Champions
CUST_01444,2024-10-19,12,10806.09,73,3,4,5,345,12,Fidèles
CUST_01445,2024-12-16,4,1406.78,15,5,1,1,511,7,Nouveaux prometteurs
CUST_01446,2024-09-28,8,3880.4399999999996,94,2,2,2,222,6,Endormis
CUST_01447,2024-12-06,14,6294.61,25,4,5,4,454,13,Champions
CUST_01448,2024-10-06,8,2609.04,86,2,2,1,221,5,Endormis
CUST_01449,2024-12-05,5,1267.85,26,4,1,1,411,6,Nouveaux prometteurs
CUST_01450,2024-11-13,21,9108.1,48,4,5,5,455,14,Champions
CUST_01451,2024-11-14,11,5539.59,47,4,4,4,444,12,Champions
CUST_01452,2024-10-03,16,11435.710000000001,89,2,5,5,255,12,Fidèles
CUST_01453,2024-12-27,11,3792.03,4,5,4,2,542,11,Fidèles
CUST_01454,2024-09-22,11,7196.639999999999,100,2,4,5,245,11,Fidèles
CUST_01455,2024-11-26,11,9665.24,35,4,4,5,445,13,Champions
CUST_01456,2024-11-24,7,5264.83,37,4,1,3,413,8,Nouveaux prometteurs
CUST_01457,2024-11-19,12,7892.2,42,4,4,5,445,13,Champions
CUST_01458,2024-11-01,11,4126.58,60,3,4,2,342,9,Fidèles
CUST_01459,2024-10-13,17,11285.83,79,3,5,5,355,13,Fidèles
CUST_01460,2024-09-05,8,6187.25,117,2,2,4,224,8,Endormis
CUST_01461,2024-08-02,7,4152.93,151,1,1,2,112,4,Endormis
CUST_01462,2024-12-12,9,3576.9,19,5,2,2,522,9,Nouveaux prometteurs
CUST_01463,2024-10-15,10,4248.94,77,3,3,3,333,9,Moyens
CUST_01464,2024-10-23,11,6146.3,69,3,4,4,344,11,Fidèles
CUST_01465,2024-09-16,11,9547.37,106,2,4,5,245,11,Fidèles
CUST_01466,2024-12-05,9,4403.08,26,4,2,3,423,9,Nouveaux prometteurs
CUST_01467,2024-07-14,10,4400.39,170,1,3,3,133,7,À risque
CUST_01468,2024-12-18,15,8207.48,13,5,5,5,555,15,Champions
CUST_01469,2024-12-19,6,2472.58,12,5,1,1,511,7,Nouveaux prometteurs
CUST_01470,2024-09-19,7,5637.12,103,2,1,4,214,7,Endormis
CUST_01471,2024-10-11,4,1946.47,81,3,1,1,311,5,Occasionnels
CUST_01472,2024-07-12,5,3246.4799999999996,172,1,1,2,112,4,Endormis
CUST_01473,2024-12-20,16,11506.76,11,5,5,5,555,15,Champions
CUST_01474,2024-03-31,5,749.19,275,1,1,1,111,3,Endormis
CUST_01475,2024-11-11,9,4307.29,50,4,2,3,423,9,Nouveaux prometteurs
CUST_01476,2024-10-25,9,3761.59,67,3,2,2,322,7,Occasionnels
CUST_01477,2024-10-22,10,8099.62,70,3,3,5,335,11,Moyens
CUST_01478,2024-10-20,16,9712.93,72,3,5,5,355,13,Fidèles
CUST_01479,2024-08-13,5,3119.86,140,1,1,2,112,4,Endormis
CUST_01480,2024-07-25,7,3578.04,159,1,1,2,112,4,Endormis
CUST_01481,2024-10-30,13,4145.98,62,3,5,2,352,10,Fidèles
CUST_01482,2024-10-12,8,3711.34,80,3,2,2,322,7,Occasionnels
CUST_01483,2024-07-15,7,2620.13,169,1,1,1,111,3,Endormis
CUST_01484,2024-12-17,9,7059.0,14,5,2,5,525,12,Nouveaux prometteurs
CUST_01485,2024-10-21,16,6229.34,71,3,5,4,354,12,Fidèles
CUST_01486,2024-11-30,9,3143.0299999999997,31,4,2,2,422,8,Nouveaux prometteurs
CUST_01487,2024-05-03,7,1868.05,242,1,1,1,111,3,Endormis
CUST_01488,2024-12-05,6,3857.74,26,4,1,2,412,7,Nouveaux prometteurs
CUST_01489,2024-12-26,12,6215.24,5,5,4,4,544,13,Champions
CUST_01490,2024-12-11,8,6396.71,20,5,2,4,524,11,Nouveaux prometteurs
CUST_01491,2024-10-03,5,3290.0899999999997,89,2,1,2,212,5,Endormis
CUST_01492,2024-12-29,14,7547.389999999999,2,5,5,5,555,15,Champions
CUST_01493,2024-11-25,11,5894.53,36,4,4,4,444,12,Champions
CUST_01494,2024-11-20,13,6496.96,41,4,5,4,454,13,Champions
CUST_01495,2024-10-26,7,3435.27,66,3,1,2,312,6,Occasionnels
CUST_01496,2024-10-10,16,5493.7,82,2,5,4,254,11,Fidèles
CUST_01497,2024-08-03,9,6533.96,150,1,2,4,124,7,Endormis
CUST_01498,2024-09-21,17,13415.54,101,2,5,5,255,12,Fidèles
CUST_01499,2024-09-14,11,3198.5,108,2,4,2,242,8,Fidèles
CUST_01500,2024-12-06,13,6142.86,25,4,5,4,454,13,Champions
CUST_01501,2024-08-21,9,9795.54,132,1,2,5,125,8,Endormis
CUST_01502,2024-09-22,11,6470.87,100,2,4,4,244,10,Fidèles
